Channel,Count,Energy (keV)
5090,330,425.0726124704024
5091,364,425.3741120757693
5092,314,425.6756116811364
5093,317,425.9771112865035
5094,399,426.27861089187036
5095,349,426.58011049723746
5096,345,426.8816101026043
5097,373,427.1831097079714
5098,373,427.4846093133385
5099,365,427.7861089187054
5100,329,428.0876085240725
5101,383,428.38910812943936
5102,369,428.69060773480646
5103,394,428.99210734017356
5104,382,429.29360694554043
5105,379,429.59510655090753
5106,384,429.89660615627463
5107,355,430.1981057616415
5108,434,430.4996053670086
5109,402,430.80110497237547
5110,369,431.10260457774257
5111,418,431.40410418310967
5112,429,431.70560378847654
5113,399,432.00710339384364
5114,408,432.3086029992105
5115,387,432.6101026045776
5116,414,432.9116022099447
5117,396,433.2131018153116
5118,416,433.5146014206787
5119,397,433.81610102604554
5120,437,434.11760063141264
5121,426,434.41910023677974
5122,435,434.7205998421466
5123,442,435.0220994475137
5124,423,435.3235990528806
5125,447,435.6250986582477
5126,442,435.9265982636148
5127,496,436.22809786898165
5128,452,436.52959747434875
5129,436,436.8310970797156
5130,480,437.1325966850827
5131,429,437.4340962904498
5132,467,437.7355958958167
5133,484,438.0370955011838
5134,453,438.33859510655066
5135,479,438.64009471191775
5136,450,438.94159431728485
5137,477,439.2430939226517
5138,489,439.5445935280188
5139,499,439.8460931333859
5140,490,440.1475927387528
5141,488,440.4490923441199
5142,515,440.75059194948676
5143,509,441.05209155485386
5144,512,441.35359116022096
5145,478,441.65509076558783
5146,533,441.9565903709549
5147,510,442.2580899763218
5148,542,442.5595895816889
5149,551,442.861089187056
5150,521,443.16258879242287
5151,545,443.46408839778996
5152,550,443.76558800315684
5153,544,444.06708760852393
5154,566,444.36858721389103
5155,592,444.6700868192579
5156,569,444.971586424625
5157,567,445.2730860299919
5158,584,445.57458563535897
5159,585,445.87608524072607
5160,566,446.17758484609294
5161,546,446.47908445146004
5162,571,446.7805840568269
5163,616,447.082083662194
5164,660,447.3835832675611
5165,596,447.685082872928
5166,594,447.9865824782951
5167,630,448.28808208366195
5168,612,448.58958168902905
5169,602,448.89108129439614
5170,623,449.192580899763
5171,633,449.4940805051301
5172,664,449.795580110497
5173,655,450.0970797158641
5174,638,450.3985793212312
5175,707,450.70007892659805
5176,615,451.00157853196515
5177,677,451.30307813733225
5178,665,451.6045777426991
5179,674,451.9060773480662
5180,758,452.2075769534331
5181,687,452.5090765588002
5182,781,452.8105761641673
5183,729,453.11207576953416
5184,720,453.41357537490126
5185,723,453.7150749802681
5186,711,454.0165745856352
5187,689,454.3180741910023
5188,748,454.6195737963692
5189,747,454.9210734017363
5190,705,455.22257300710316
5191,731,455.52407261247026
5192,772,455.82557221783736
5193,741,456.12707182320423
5194,770,456.42857142857133
5195,749,456.7300710339382
5196,843,457.0315706393053
5197,737,457.3330702446724
5198,789,457.63456985003927
5199,800,457.93606945540637
5200,833,458.23756906077324
5201,810,458.53906866614034
5202,803,458.84056827150744
5203,813,459.1420678768743
5204,778,459.4435674822414
5205,828,459.7450670876083
5206,862,460.0465666929754
5207,798,460.3480662983425
5208,854,460.64956590370934
5209,829,460.95106550907644
5210,826,461.2525651144433
5211,861,461.5540647198104
5212,847,461.8555643251775
5213,859,462.1570639305444
5214,918,462.4585635359115
5215,872,462.7600631412786
5216,868,463.06156274664545
5217,885,463.36306235201255
5218,898,463.6645619573794
5219,930,463.9660615627465
5220,915,464.2675611681136
5221,968,464.5690607734805
5222,938,464.8705603788476
5223,996,465.17205998421446
5224,984,465.47355958958155
5225,939,465.77505919494865
5226,947,466.0765588003155
5227,981,466.3780584056826
5228,922,466.6795580110495
5229,991,466.9810576164166
5230,1017,467.2825572217837
5231,960,467.58405682715056
5232,976,467.88555643251766
5233,1043,468.18705603788453
5234,998,468.48855564325163
5235,1047,468.7900552486187
5236,1035,469.0915548539856
5237,1017,469.3930544593527
5238,1012,469.69455406471957
5239,1000,469.99605367008667
5240,1118,470.29755327545377
5241,1048,470.59905288082064
5242,1082,470.90055248618773
5243,1034,471.2020520915546
5244,1072,471.5035516969217
5245,1101,471.8050513022888
5246,1068,472.1065509076557
5247,1117,472.4080505130228
5248,1121,472.70955011838987
5249,1059,473.01104972375674
5250,1157,473.31254932912384
5251,1080,473.6140489344907
5252,1066,473.9155485398578
5253,1173,474.2170481452249
5254,1091,474.5185477505918
5255,1102,474.8200473559589
5256,1157,475.12154696132575
5257,1168,475.42304656669285
5258,1181,475.72454617205995
5259,1233,476.0260457774268
5260,1242,476.3275453827939
5261,1212,476.6290449881608
5262,1150,476.9305445935279
5263,1180,477.232044198895
5264,1168,477.53354380426185
5265,1215,477.83504340962895
5266,1237,478.1365430149958
5267,1211,478.4380426203629
5268,1271,478.73954222573
5269,1288,479.0410418310969
5270,1260,479.342541436464
5271,1278,479.64404104183086
5272,1255,479.94554064719796
5273,1248,480.24704025256506
5274,1337,480.5485398579319
5275,1265,480.850039463299
5276,1337,481.1515390686659
5277,1366,481.453038674033
5278,1338,481.7545382794001
5279,1315,482.05603788476697
5280,1405,482.35753749013406
5281,1341,482.65903709550093
5282,1289,482.96053670086803
5283,1326,483.26203630623513
5284,1354,483.563535911602
5285,1329,483.8650355169691
5286,1380,484.1665351223362
5287,1416,484.46803472770307
5288,1428,484.76953433307017
5289,1352,485.07103393843704
5290,1424,485.37253354380414
5291,1348,485.67403314917124
5292,1430,485.9755327545381
5293,1411,486.2770323599052
5294,1448,486.5785319652721
5295,1475,486.8800315706392
5296,1395,487.1815311760063
5297,1405,487.48303078137315
5298,1491,487.78453038674024
5299,1462,488.0860299921071
5300,1462,488.3875295974742
5301,1457,488.6890292028413
5302,1429,488.9905288082082
5303,1502,489.2920284135753
5304,1460,489.59352801894215
5305,1462,489.89502762430925
5306,1490,490.19652722967635
5307,1406,490.4980268350432
5308,1490,490.7995264404103
5309,1545,491.1010260457772
5310,1546,491.4025256511443
5311,1429,491.7040252565114
5312,1525,492.00552486187826
5313,1499,492.30702446724536
5314,1455,492.6085240726122
5315,1531,492.9100236779793
5316,1572,493.2115232833464
5317,1591,493.5130228887133
5318,1446,493.8145224940804
5319,1585,494.11602209944726
5320,1482,494.41752170481436
5321,1662,494.71902131018146
5322,1597,495.02052091554833
5323,1518,495.32202052091543
5324,1640,495.62352012628253
5325,1571,495.9250197316494
5326,1591,496.2265193370165
5327,1604,496.52801894238337
5328,1588,496.82951854775047
5329,1593,497.13101815311757
5330,1651,497.43251775848444
5331,1691,497.73401736385154
5332,1608,498.0355169692184
5333,1549,498.3370165745855
5334,1627,498.6385161799526
5335,1568,498.9400157853195
5336,1612,499.2415153906866
5337,1617,499.54301499605344
5338,1705,499.84451460142054
5339,1643,500.14601420678764
5340,1661,500.4475138121545
5341,1628,500.7490134175216
5342,1649,501.0505130228885
5343,1666,501.3520126282556
5344,1662,501.6535122336227
5345,1583,501.95501183898955
5346,1681,502.25651144435665
5347,1643,502.5580110497235
5348,1628,502.8595106550906
5349,1708,503.1610102604577
5350,1684,503.4625098658246
5351,1654,503.7640094711917
5352,1719,504.06550907655856
5353,1667,504.36700868192565
5354,1630,504.66850828729275
5355,1664,504.9700078926596
5356,1657,505.2715074980267
5357,1645,505.5730071033936
5358,1680,505.8745067087607
5359,1663,506.1760063141278
5360,1682,506.47750591949466
5361,1705,506.77900552486176
5362,1741,507.08050513022886
5363,1708,507.38200473559573
5364,1597,507.6835043409628
5365,1632,507.9850039463297
5366,1604,508.2865035516968
5367,1747,508.5880031570639
5368,1665,508.88950276243077
5369,1633,509.19100236779786
5370,1646,509.49250197316474
5371,1742,509.79400157853183
5372,1647,510.09550118389893
5373,1650,510.3970007892658
5374,1680,510.6985003946329
5375,1691,510.9999999999998
5376,1716,511.30149960536687
5377,1736,511.60299921073397
5378,1740,511.90449881610084
5379,1675,512.2059984214679
5380,1722,512.5074980268348
5381,1701,512.8089976322019
5382,1706,513.110497237569
5383,1644,513.4119968429359
5384,1665,513.713496448303
5385,1686,514.0149960536698
5386,1688,514.316495659037
5387,1692,514.617995264404
5388,1576,514.9194948697709
5389,1635,515.220994475138
5390,1668,515.5224940805049
5391,1729,515.823993685872
5392,1703,516.1254932912391
5393,1672,516.426992896606
5394,1707,516.728492501973
5395,1667,517.0299921073401
5396,1591,517.331491712707
5397,1757,517.6329913180741
5398,1633,517.934490923441
5399,1586,518.2359905288081
5400,1700,518.5374901341752
5401,1677,518.8389897395421
5402,1671,519.1404893449092
5403,1637,519.441988950276
5404,1601,519.7434885556431
5405,1717,520.0449881610102
5406,1674,520.3464877663771
5407,1635,520.6479873717442
5408,1598,520.9494869771111
5409,1684,521.2509865824782
5410,1585,521.5524861878453
5411,1626,521.8539857932121
5412,1568,522.1554853985792
5413,1612,522.4569850039461
5414,1547,522.7584846093132
5415,1490,523.0599842146803
5416,1614,523.3614838200472
5417,1625,523.6629834254143
5418,1558,523.9644830307811
5419,1564,524.2659826361482
5420,1568,524.5674822415153
5421,1592,524.8689818468822
5422,1566,525.1704814522493
5423,1490,525.4719810576162
5424,1550,525.7734806629833
5425,1553,526.0749802683504
5426,1488,526.3764798737172
5427,1508,526.6779794790843
5428,1459,526.9794790844512
5429,1618,527.2809786898183
5430,1502,527.5824782951854
5431,1582,527.8839779005523
5432,1516,528.1854775059194
5433,1496,528.4869771112865
5434,1449,528.7884767166533
5435,1429,529.0899763220204
5436,1460,529.3914759273873
5437,1483,529.6929755327544
5438,1465,529.9944751381215
5439,1526,530.2959747434884
5440,1430,530.5974743488555
5441,1351,530.8989739542224
5442,1406,531.2004735595895
5443,1442,531.5019731649566
5444,1458,531.8034727703234
5445,1423,532.1049723756905
5446,1434,532.4064719810574
5447,1403,532.7079715864245
5448,1366,533.0094711917916
5449,1424,533.3109707971585
5450,1382,533.6124704025256
5451,1353,533.9139700078924
5452,1314,534.2154696132595
5453,1367,534.5169692186266
5454,1348,534.8184688239935
5455,1341,535.1199684293606
5456,1319,535.4214680347275
5457,1316,535.7229676400946
5458,1277,536.0244672454617
5459,1277,536.3259668508285
5460,1324,536.6274664561956
5461,1287,536.9289660615625
5462,1247,537.2304656669296
5463,1301,537.5319652722967
5464,1249,537.8334648776636
5465,1212,538.1349644830307
5466,1217,538.4364640883975
5467,1196,538.7379636937646
5468,1226,539.0394632991317
5469,1195,539.3409629044986
5470,1241,539.6424625098657
5471,1190,539.9439621152328
5472,1195,540.2454617205997
5473,1223,540.5469613259668
5474,1161,540.8484609313336
5475,1145,541.1499605367007
5476,1177,541.4514601420678
5477,1133,541.7529597474347
5478,1166,542.0544593528018
5479,1136,542.3559589581687
5480,1128,542.6574585635358
5481,1099,542.9589581689029
5482,1114,543.2604577742698
5483,1104,543.5619573796369
5484,1055,543.8634569850037
5485,1024,544.1649565903708
5486,1091,544.4664561957379
5487,1049,544.7679558011048
5488,1011,545.0694554064719
5489,1021,545.3709550118388
5490,1008,545.6724546172059
5491,963,545.973954222573
5492,994,546.2754538279398
5493,966,546.5769534333069
5494,958,546.8784530386738
5495,996,547.1799526440409
5496,980,547.481452249408
5497,986,547.7829518547749
5498,968,548.084451460142
5499,981,548.3859510655088
5500,912,548.6874506708759
5501,935,548.988950276243
5502,926,549.2904498816099
5503,908,549.591949486977
5504,850,549.8934490923439
5505,871,550.194948697711
5506,880,550.4964483030781
5507,884,550.7979479084449
5508,774,551.099447513812
5509,857,551.4009471191791
5510,870,551.702446724546
5511,840,552.0039463299131
5512,835,552.30544593528
5513,876,552.6069455406471
5514,781,552.9084451460142
5515,825,553.209944751381
5516,849,553.5114443567481
5517,830,553.812943962115
5518,781,554.1144435674821
5519,782,554.4159431728492
5520,761,554.7174427782161
5521,709,555.0189423835832
5522,729,555.32044198895
5523,730,555.6219415943171
5524,687,555.9234411996842
5525,699,556.2249408050511
5526,716,556.5264404104182
5527,685,556.8279400157851
5528,722,557.1294396211522
5529,688,557.4309392265193
5530,708,557.7324388318862
5531,669,558.0339384372533
5532,673,558.3354380426201
5533,633,558.6369376479872
5534,605,558.9384372533543
5535,598,559.2399368587212
5536,631,559.5414364640883
5537,588,559.8429360694552
5538,587,560.1444356748223
5539,551,560.4459352801894
5540,592,560.7474348855562
5541,553,561.0489344909233
5542,574,561.3504340962904
5543,569,561.6519337016573
5544,560,561.9534333070244
5545,558,562.2549329123913
5546,490,562.5564325177584
5547,515,562.8579321231255
5548,565,563.1594317284923
5549,489,563.4609313338594
5550,506,563.7624309392263
5551,489,564.0639305445934
5552,495,564.3654301499605
5553,464,564.6669297553274
5554,462,564.9684293606945
5555,480,565.2699289660613
5556,433,565.5714285714284
5557,500,565.8729281767955
5558,458,566.1744277821624
5559,460,566.4759273875295
5560,412,566.7774269928964
5561,432,567.0789265982635
5562,416,567.3804262036306
5563,403,567.6819258089974
5564,389,567.9834254143645
5565,441,568.2849250197314
5566,391,568.5864246250985
5567,327,568.8879242304656
5568,342,569.1894238358325
5569,394,569.4909234411996
5570,347,569.7924230465665
5571,355,570.0939226519336
5572,347,570.3954222573007
5573,337,570.6969218626675
5574,357,570.9984214680346
5575,344,571.2999210734015
5576,353,571.6014206787686
5577,348,571.9029202841357
5578,331,572.2044198895026
5579,315,572.5059194948697
5580,322,572.8074191002368
5581,329,573.1089187056036
5582,321,573.4104183109707
5583,264,573.7119179163376
5584,287,574.0134175217047
5585,311,574.3149171270718
5586,271,574.6164167324387
5587,284,574.9179163378058
5588,290,575.2194159431726
5589,295,575.5209155485397
5590,274,575.8224151539068
5591,271,576.1239147592737
5592,264,576.4254143646408
5593,271,576.7269139700077
5594,254,577.0284135753748
5595,264,577.3299131807419
5596,274,577.6314127861087
5597,234,577.9329123914758
5598,259,578.2344119968427
5599,237,578.5359116022098
5600,250,578.8374112075769
5601,229,579.1389108129438
