Time,Count,Energy (keV)
2023,885,-267.9246780000001
2024,831,-267.63767600000006
2025,860,-267.350674
2026,854,-267.063672
2027,844,-266.7766700000001
2028,833,-266.48966800000005
2029,863,-266.202666
2030,821,-265.915664
2031,849,-265.6286620000001
2032,865,-265.34166000000005
2033,854,-265.054658
2034,813,-264.767656
2035,846,-264.4806540000001
2036,829,-264.19365200000004
2037,785,-263.90665
2038,827,-263.619648
2039,787,-263.33264600000007
2040,825,-263.04564400000004
2041,805,-262.758642
2042,751,-262.47164
2043,835,-262.18463800000006
2044,842,-261.89763600000003
2045,861,-261.610634
2046,834,-261.323632
2047,858,-261.03663000000006
2048,790,-260.74962800000003
2049,808,-260.462626
2050,789,-260.1756240000001
2051,846,-259.88862200000005
2052,806,-259.60162
2053,784,-259.314618
2054,856,-259.0276160000001
2055,886,-258.74061400000005
2056,823,-258.453612
2057,819,-258.16661
2058,806,-257.8796080000001
2059,836,-257.59260600000005
2060,809,-257.305604
2061,779,-257.018602
2062,848,-256.73160000000007
2063,810,-256.44459800000004
2064,815,-256.157596
2065,848,-255.87059399999998
2066,852,-255.58359200000007
2067,827,-255.29659000000004
2068,840,-255.009588
2069,811,-254.72258599999998
2070,828,-254.43558400000006
2071,765,-254.14858200000003
2072,851,-253.86158
2073,900,-253.57457799999997
2074,854,-253.28757600000006
2075,833,-253.00057400000003
2076,843,-252.713572
2077,837,-252.42657000000008
2078,828,-252.13956800000005
2079,805,-251.85256600000002
2080,800,-251.565564
2081,805,-251.27856200000008
2082,817,-250.99156000000005
2083,814,-250.70455800000002
2084,818,-250.417556
2085,789,-250.13055400000007
2086,827,-249.84355200000005
2087,862,-249.55655000000002
2088,789,-249.269548
2089,849,-248.98254600000007
2090,808,-248.69554400000004
2091,786,-248.408542
2092,804,-248.12153999999998
2093,847,-247.83453800000007
2094,764,-247.54753600000004
2095,829,-247.260534
2096,826,-246.97353199999998
2097,801,-246.68653000000006
2098,797,-246.39952800000003
2099,821,-246.112526
2100,830,-245.8255240000001
2101,812,-245.53852200000006
2102,834,-245.25152000000003
2103,823,-244.964518
2104,806,-244.67751600000008
2105,761,-244.39051400000005
2106,802,-244.10351200000002
2107,805,-243.81651
2108,811,-243.52950800000008
2109,830,-243.24250600000005
2110,786,-242.95550400000002
2111,849,-242.668502
2112,795,-242.38150000000007
2113,813,-242.09449800000004
2114,749,-241.80749600000001
2115,743,-241.52049399999999
2116,764,-241.23349200000007
2117,788,-240.94649000000004
2118,781,-240.659488
2119,730,-240.37248599999998
2120,797,-240.08548400000006
2121,844,-239.79848200000004
2122,771,-239.51148
2123,787,-239.22447799999998
2124,810,-238.93747600000006
2125,799,-238.65047400000003
2126,754,-238.363472
2127,796,-238.07647000000009
2128,761,-237.78946800000006
2129,783,-237.50246600000003
2130,749,-237.215464
2131,757,-236.92846200000008
2132,764,-236.64146000000005
2133,794,-236.35445800000002
2134,736,-236.067456
2135,797,-235.78045400000008
2136,787,-235.49345200000005
2137,738,-235.20645000000002
2138,762,-234.919448
2139,759,-234.63244600000007
2140,768,-234.34544400000004
2141,701,-234.058442
2142,766,-233.77143999999998
2143,790,-233.48443800000007
2144,749,-233.19743600000004
2145,761,-232.910434
2146,761,-232.62343199999998
2147,770,-232.33643000000006
2148,787,-232.04942800000003
2149,762,-231.762426
2150,759,-231.47542399999998
2151,765,-231.18842200000006
2152,759,-230.90142000000003
2153,751,-230.614418
2154,772,-230.32741600000008
2155,810,-230.04041400000006
2156,774,-229.75341200000003
2157,754,-229.46641
2158,805,-229.17940800000008
2159,739,-228.89240600000005
2160,762,-228.60540400000002
2161,727,-228.318402
2162,737,-228.03140000000008
2163,733,-227.74439800000005
2164,775,-227.45739600000002
2165,795,-227.170394
2166,703,-226.88339200000007
2167,737,-226.59639000000004
2168,808,-226.309388
2169,828,-226.02238599999998
2170,750,-225.73538400000007
2171,787,-225.44838200000004
2172,797,-225.16138
2173,745,-224.87437799999998
2174,784,-224.58737600000006
2175,769,-224.30037400000003
2176,809,-224.013372
2177,762,-223.7263700000001
2178,769,-223.43936800000006
2179,743,-223.15236600000003
2180,712,-222.865364
2181,757,-222.57836200000008
2182,747,-222.29136000000005
2183,748,-222.00435800000002
2184,740,-221.717356
2185,746,-221.43035400000008
2186,711,-221.14335200000005
2187,796,-220.85635000000002
2188,781,-220.569348
2189,781,-220.28234600000008
2190,761,-219.99534400000005
2191,748,-219.70834200000002
2192,785,-219.42134
2193,748,-219.13433800000007
2194,768,-218.84733600000004
2195,748,-218.560334
2196,775,-218.27333199999998
2197,700,-217.98633000000007
2198,752,-217.69932800000004
2199,757,-217.412326
2200,708,-217.12532399999998
2201,724,-216.83832200000006
2202,780,-216.55132000000003
2203,731,-216.264318
2204,681,-215.9773160000001
2205,732,-215.69031400000006
2206,716,-215.40331200000003
2207,706,-215.11631
2208,707,-214.82930800000008
2209,745,-214.54230600000005
2210,736,-214.25530400000002
2211,671,-213.968302
2212,758,-213.68130000000008
2213,759,-213.39429800000005
2214,738,-213.10729600000002
2215,812,-212.820294
2216,763,-212.53329200000007
2217,768,-212.24629000000004
2218,725,-211.95928800000002
2219,725,-211.67228599999999
2220,764,-211.38528400000007
2221,752,-211.09828200000004
2222,702,-210.81128
2223,710,-210.52427799999998
2224,719,-210.23727600000007
2225,746,-209.95027400000004
2226,705,-209.663272
2227,725,-209.37626999999998
2228,727,-209.08926800000006
2229,716,-208.80226600000003
2230,754,-208.515264
2231,756,-208.2282620000001
2232,749,-207.94126000000006
2233,747,-207.65425800000003
2234,732,-207.367256
2235,737,-207.08025400000008
2236,753,-206.79325200000005
2237,744,-206.50625000000002
2238,735,-206.219248
2239,709,-205.93224600000008
2240,736,-205.64524400000005
2241,764,-205.35824200000002
2242,764,-205.07124
2243,701,-204.78423800000007
2244,760,-204.49723600000004
2245,764,-204.210234
2246,718,-203.92323199999998
2247,703,-203.63623000000007
2248,729,-203.34922800000004
2249,745,-203.062226
2250,749,-202.77522399999998
2251,758,-202.48822200000006
2252,693,-202.20122000000003
2253,680,-201.914218
2254,728,-201.6272160000001
2255,761,-201.34021400000006
2256,719,-201.05321200000003
2257,759,-200.76621
2258,673,-200.47920800000009
2259,751,-200.19220600000006
2260,728,-199.90520400000003
2261,743,-199.618202
2262,759,-199.33120000000008
2263,784,-199.04419800000005
2264,680,-198.75719600000002
2265,791,-198.470194
2266,700,-198.18319200000008
2267,723,-197.89619000000005
2268,731,-197.60918800000002
2269,720,-197.322186
2270,671,-197.03518400000007
2271,757,-196.74818200000004
2272,749,-196.46118
2273,711,-196.17417799999998
2274,690,-195.88717600000007
2275,641,-195.60017400000004
2276,743,-195.313172
2277,713,-195.02616999999998
2278,696,-194.73916800000006
2279,704,-194.45216600000003
2280,749,-194.165164
2281,751,-193.8781620000001
2282,735,-193.59116000000006
2283,707,-193.30415800000003
2284,685,-193.017156
2285,694,-192.73015400000008
2286,712,-192.44315200000005
2287,755,-192.15615000000003
2288,709,-191.869148
2289,681,-191.58214600000008
2290,692,-191.29514400000005
2291,736,-191.00814200000002
2292,667,-190.72114
2293,712,-190.43413800000008
2294,711,-190.14713600000005
2295,695,-189.86013400000002
2296,761,-189.573132
2297,710,-189.28613000000007
2298,699,-188.99912800000004
2299,710,-188.712126
2300,679,-188.42512399999998
2301,706,-188.13812200000007
2302,698,-187.85112000000004
2303,702,-187.564118
2304,673,-187.27711599999998
2305,672,-186.99011400000006
2306,761,-186.70311200000003
2307,749,-186.41611
2308,720,-186.1291080000001
2309,732,-185.84210600000006
2310,744,-185.55510400000003
2311,722,-185.268102
2312,678,-184.98110000000008
2313,678,-184.69409800000005
2314,688,-184.40709600000002
2315,708,-184.120094
2316,715,-183.83309200000008
2317,726,-183.54609000000005
2318,713,-183.25908800000002
2319,681,-182.972086
2320,647,-182.68508400000007
2321,697,-182.39808200000004
2322,706,-182.11108000000002
2323,723,-181.824078
2324,715,-181.53707600000007
2325,752,-181.25007400000004
2326,692,-180.963072
2327,695,-180.67606999999998
2328,732,-180.38906800000007
2329,673,-180.10206600000004
2330,664,-179.815064
2331,660,-179.5280620000001
2332,685,-179.24106000000006
2333,693,-178.95405800000003
2334,671,-178.667056
2335,690,-178.3800540000001
2336,737,-178.09305200000006
2337,717,-177.80605000000003
2338,706,-177.519048
2339,722,-177.23204600000008
2340,702,-176.94504400000005
2341,681,-176.65804200000002
2342,696,-176.37104
2343,680,-176.08403800000008
2344,724,-175.79703600000005
2345,724,-175.51003400000002
2346,693,-175.223032
2347,707,-174.93603000000007
2348,696,-174.64902800000004
2349,667,-174.36202600000001
2350,675,-174.07502399999998
2351,750,-173.78802200000007
2352,703,-173.50102000000004
2353,674,-173.214018
2354,724,-172.92701599999998
2355,711,-172.64001400000006
2356,664,-172.35301200000004
2357,664,-172.06601
2358,719,-171.7790080000001
2359,659,-171.49200600000006
2360,667,-171.20500400000003
2361,659,-170.918002
2362,735,-170.63100000000009
2363,662,-170.34399800000006
2364,708,-170.05699600000003
2365,752,-169.769994
2366,668,-169.48299200000008
2367,686,-169.19599000000005
2368,702,-168.90898800000002
2369,685,-168.621986
2370,660,-168.33498400000008
2371,720,-168.04798200000005
2372,670,-167.76098000000002
2373,704,-167.473978
2374,698,-167.18697600000007
2375,651,-166.89997400000004
2376,666,-166.612972
2377,703,-166.32596999999998
2378,662,-166.03896800000007
2379,633,-165.75196600000004
2380,719,-165.464964
2381,699,-165.1779620000001
2382,658,-164.89096000000006
2383,666,-164.60395800000003
2384,670,-164.316956
2385,692,-164.0299540000001
2386,618,-163.74295200000006
2387,676,-163.45595000000003
2388,651,-163.168948
2389,656,-162.88194600000008
2390,688,-162.59494400000005
2391,678,-162.30794200000003
2392,730,-162.02094
2393,742,-161.73393800000008
2394,713,-161.44693600000005
2395,678,-161.15993400000002
2396,644,-160.872932
2397,661,-160.58593000000008
2398,719,-160.29892800000005
2399,689,-160.01192600000002
2400,641,-159.724924
2401,651,-159.43792200000007
2402,687,-159.15092000000004
2403,672,-158.863918
2404,677,-158.57691599999998
2405,626,-158.28991400000007
2406,722,-158.00291200000004
2407,648,-157.71591
2408,696,-157.4289080000001
2409,740,-157.14190600000006
2410,666,-156.85490400000003
2411,678,-156.567902
2412,709,-156.2809000000001
2413,682,-155.99389800000006
2414,648,-155.70689600000003
2415,662,-155.419894
2416,647,-155.13289200000008
2417,728,-154.84589000000005
2418,665,-154.55888800000002
2419,676,-154.271886
2420,676,-153.98488400000008
2421,647,-153.69788200000005
2422,641,-153.41088000000002
2423,643,-153.123878
2424,670,-152.83687600000007
2425,696,-152.54987400000005
2426,697,-152.26287200000002
2427,738,-151.97587
2428,649,-151.68886800000007
2429,663,-151.40186600000004
2430,650,-151.114864
2431,692,-150.82786199999998
2432,648,-150.54086000000007
2433,702,-150.25385800000004
2434,643,-149.966856
2435,676,-149.6798540000001
2436,690,-149.39285200000006
2437,705,-149.10585000000003
2438,684,-148.818848
2439,667,-148.5318460000001
2440,687,-148.24484400000006
2441,656,-147.95784200000003
2442,706,-147.67084
2443,656,-147.38383800000008
2444,672,-147.09683600000005
2445,679,-146.80983400000002
2446,660,-146.522832
2447,678,-146.23583000000008
2448,622,-145.94882800000005
2449,651,-145.66182600000002
2450,614,-145.374824
2451,668,-145.08782200000007
2452,707,-144.80082000000004
2453,656,-144.51381800000001
2454,632,-144.22681599999999
2455,625,-143.93981400000007
2456,680,-143.65281200000004
2457,675,-143.36581
2458,671,-143.0788080000001
2459,656,-142.79180600000007
2460,648,-142.50480400000004
2461,665,-142.217802
2462,642,-141.9308000000001
2463,645,-141.64379800000006
2464,674,-141.35679600000003
2465,659,-141.069794
2466,644,-140.7827920000001
2467,652,-140.49579000000006
2468,635,-140.20878800000003
2469,673,-139.921786
2470,626,-139.63478400000008
2471,674,-139.34778200000005
2472,667,-139.06078000000002
2473,678,-138.773778
2474,692,-138.48677600000008
2475,665,-138.19977400000005
2476,585,-137.91277200000002
2477,590,-137.62577
2478,638,-137.33876800000007
2479,658,-137.05176600000004
2480,686,-136.764764
2481,666,-136.47776199999998
2482,652,-136.19076000000007
2483,646,-135.90375800000004
2484,652,-135.616756
2485,636,-135.3297540000001
2486,625,-135.04275200000006
2487,646,-134.75575000000003
2488,669,-134.468748
2489,675,-134.1817460000001
2490,698,-133.89474400000006
2491,629,-133.60774200000003
2492,670,-133.32074
2493,606,-133.03373800000008
2494,614,-132.74673600000006
2495,643,-132.45973400000003
2496,663,-132.172732
2497,666,-131.88573000000008
2498,633,-131.59872800000005
2499,639,-131.31172600000002
2500,666,-131.024724
2501,625,-130.73772200000008
2502,618,-130.45072000000005
2503,638,-130.16371800000002
2504,661,-129.876716
2505,646,-129.58971400000007
2506,633,-129.30271200000004
2507,666,-129.01571
2508,631,-128.72870799999998
2509,638,-128.44170600000007
2510,638,-128.15470400000004
2511,618,-127.86770200000001
2512,655,-127.58070000000009
2513,639,-127.29369800000006
2514,616,-127.00669600000003
2515,644,-126.719694
2516,690,-126.43269200000009
2517,618,-126.14569000000006
2518,631,-125.85868800000003
2519,574,-125.571686
2520,571,-125.28468400000008
2521,599,-124.99768200000005
2522,699,-124.71068000000002
2523,664,-124.423678
2524,619,-124.13667600000008
2525,664,-123.84967400000005
2526,631,-123.56267200000002
2527,581,-123.27566999999999
2528,600,-122.98866800000008
2529,665,-122.70166600000005
2530,654,-122.41466400000002
2531,582,-122.12766199999999
2532,644,-121.84066000000007
2533,627,-121.55365800000004
2534,611,-121.26665600000001
2535,650,-120.9796540000001
2536,613,-120.69265200000007
2537,642,-120.40565000000004
2538,614,-120.11864800000001
2539,558,-119.83164600000009
2540,629,-119.54464400000006
2541,623,-119.25764200000003
2542,625,-118.97064
2543,628,-118.68363800000009
2544,604,-118.39663600000006
2545,641,-118.10963400000003
2546,568,-117.822632
2547,622,-117.53563000000008
2548,630,-117.24862800000005
2549,636,-116.96162600000002
2550,602,-116.674624
2551,645,-116.38762200000008
2552,607,-116.10062000000005
2553,628,-115.81361800000002
2554,624,-115.52661599999999
2555,616,-115.23961400000007
2556,586,-114.95261200000004
2557,599,-114.66561000000002
2558,605,-114.37860799999999
2559,584,-114.09160600000007
2560,581,-113.80460400000004
2561,612,-113.51760200000001
2562,636,-113.2306000000001
2563,586,-112.94359800000007
2564,626,-112.65659600000004
2565,634,-112.369594
2566,611,-112.08259200000009
2567,587,-111.79559000000006
2568,588,-111.50858800000003
2569,581,-111.221586
2570,618,-110.93458400000009
2571,599,-110.64758200000006
2572,580,-110.36058000000003
2573,579,-110.073578
2574,568,-109.78657600000008
2575,625,-109.49957400000005
2576,597,-109.21257200000002
2577,598,-108.92557
2578,610,-108.63856800000008
2579,632,-108.35156600000005
2580,620,-108.06456400000002
2581,550,-107.77756199999999
2582,612,-107.49056000000007
2583,598,-107.20355800000004
2584,613,-106.91655600000001
2585,586,-106.62955399999998
2586,588,-106.34255200000007
2587,582,-106.05555000000004
2588,579,-105.76854800000001
2589,623,-105.4815460000001
2590,594,-105.19454400000006
2591,573,-104.90754200000003
2592,586,-104.62054
2593,558,-104.33353800000009
2594,606,-104.04653600000006
2595,576,-103.75953400000003
2596,614,-103.472532
2597,567,-103.18553000000009
2598,544,-102.89852800000006
2599,591,-102.61152600000003
2600,559,-102.324524
2601,590,-102.03752200000008
2602,649,-101.75052000000005
2603,577,-101.46351800000002
2604,589,-101.17651599999999
2605,569,-100.88951400000008
2606,531,-100.60251200000005
2607,581,-100.31551000000002
2608,582,-100.02850799999999
2609,531,-99.74150600000007
2610,547,-99.45450400000004
2611,563,-99.16750200000001
2612,602,-98.8805000000001
2613,571,-98.59349800000007
2614,552,-98.30649600000004
2615,584,-98.01949400000001
2616,586,-97.7324920000001
2617,597,-97.44549000000006
2618,575,-97.15848800000003
2619,559,-96.871486
2620,591,-96.58448400000009
2621,549,-96.29748200000006
2622,557,-96.01048000000003
2623,559,-95.723478
2624,564,-95.43647600000008
2625,572,-95.14947400000005
2626,555,-94.86247200000003
2627,543,-94.57547
2628,538,-94.28846800000008
2629,565,-94.00146600000005
2630,520,-93.71446400000002
2631,564,-93.42746199999999
2632,570,-93.14046000000008
2633,549,-92.85345800000005
2634,579,-92.56645600000002
2635,581,-92.27945399999999
2636,555,-91.99245200000007
2637,556,-91.70545000000004
2638,579,-91.41844800000001
2639,569,-91.1314460000001
2640,530,-90.84444400000007
2641,563,-90.55744200000004
2642,540,-90.27044000000001
2643,582,-89.98343800000009
2644,508,-89.69643600000006
2645,572,-89.40943400000003
2646,548,-89.122432
2647,536,-88.83543000000009
2648,566,-88.54842800000006
2649,547,-88.26142600000003
2650,581,-87.974424
2651,549,-87.68742200000008
2652,540,-87.40042000000005
2653,518,-87.11341800000002
2654,538,-86.826416
2655,554,-86.53941400000008
2656,541,-86.25241200000005
2657,551,-85.96541000000002
2658,537,-85.67840799999999
2659,532,-85.39140600000007
2660,567,-85.10440400000005
2661,497,-84.81740200000002
2662,529,-84.53039999999999
2663,562,-84.24339800000007
2664,565,-83.95639600000004
2665,517,-83.66939400000001
2666,546,-83.3823920000001
2667,582,-83.09539000000007
2668,518,-82.80838800000004
2669,535,-82.521386
2670,544,-82.23438400000009
2671,538,-81.94738200000006
2672,567,-81.66038000000003
2673,539,-81.373378
2674,565,-81.08637600000009
2675,572,-80.79937400000006
2676,542,-80.51237200000003
2677,532,-80.22537
2678,520,-79.93836800000008
2679,554,-79.65136600000005
2680,532,-79.36436400000002
2681,529,-79.077362
2682,499,-78.79036000000008
2683,542,-78.50335800000005
2684,547,-78.21635600000002
2685,527,-77.92935399999999
2686,511,-77.64235200000007
2687,494,-77.35535000000004
2688,500,-77.06834800000001
2689,536,-76.7813460000001
2690,484,-76.49434400000007
2691,466,-76.20734200000004
2692,478,-75.92034000000001
2693,485,-75.6333380000001
2694,506,-75.34633600000006
2695,497,-75.05933400000004
2696,528,-74.772332
2697,539,-74.48533000000009
2698,544,-74.19832800000006
2699,546,-73.91132600000003
2700,499,-73.624324
2701,533,-73.33732200000009
2702,519,-73.05032000000006
2703,534,-72.76331800000003
2704,549,-72.476316
2705,501,-72.18931400000008
2706,505,-71.90231200000005
2707,508,-71.61531000000002
2708,496,-71.32830799999999
2709,509,-71.04130600000008
2710,557,-70.75430400000005
2711,494,-70.46730200000002
2712,518,-70.18029999999999
2713,516,-69.89329800000007
2714,509,-69.60629600000004
2715,490,-69.31929400000001
2716,512,-69.0322920000001
2717,479,-68.74529000000007
2718,566,-68.45828800000004
2719,468,-68.17128600000001
2720,562,-67.8842840000001
2721,542,-67.59728200000006
2722,553,-67.31028000000003
2723,554,-67.023278
2724,515,-66.73627600000009
2725,510,-66.44927400000006
2726,499,-66.16227200000003
2727,515,-65.87527
2728,474,-65.58826800000008
2729,524,-65.30126600000006
2730,526,-65.01426400000003
2731,512,-64.727262
2732,488,-64.44026000000008
2733,514,-64.15325800000005
2734,461,-63.86625600000002
2735,491,-63.57925399999999
2736,508,-63.292252000000076
2737,506,-63.005250000000046
2738,497,-62.71824800000002
2739,506,-62.43124599999999
2740,524,-62.14424400000007
2741,520,-61.85724200000004
2742,492,-61.57024000000001
2743,480,-61.2832380000001
2744,468,-60.99623600000007
2745,472,-60.70923400000004
2746,450,-60.42223200000001
2747,505,-60.13523000000009
2748,516,-59.84822800000006
2749,460,-59.56122600000003
2750,493,-59.274224000000004
2751,515,-58.98722200000009
2752,494,-58.70022000000006
2753,490,-58.41321800000003
2754,492,-58.126216
2755,508,-57.839214000000084
2756,471,-57.552212000000054
2757,446,-57.265210000000025
2758,479,-56.978207999999995
2759,508,-56.69120600000008
2760,505,-56.40420400000005
2761,504,-56.11720200000002
2762,509,-55.83019999999999
2763,472,-55.543198000000075
2764,462,-55.256196000000045
2765,504,-54.969194000000016
2766,511,-54.6821920000001
2767,529,-54.39519000000007
2768,457,-54.10818800000004
2769,487,-53.82118600000001
2770,515,-53.534184000000096
2771,502,-53.247182000000066
2772,521,-52.96018000000004
2773,497,-52.67317800000001
2774,491,-52.38617600000009
2775,524,-52.09917400000006
2776,488,-51.81217200000003
2777,493,-51.52517
2778,492,-51.23816800000009
2779,476,-50.95116600000006
2780,485,-50.66416400000003
2781,476,-50.377162
2782,508,-50.09016000000008
2783,487,-49.80315800000005
2784,469,-49.516156000000024
2785,475,-49.229153999999994
2786,474,-48.94215200000008
2787,490,-48.65515000000005
2788,474,-48.36814800000002
2789,483,-48.08114599999999
2790,486,-47.794144000000074
2791,480,-47.507142000000044
2792,474,-47.220140000000015
2793,476,-46.9331380000001
2794,482,-46.64613600000007
2795,475,-46.35913400000004
2796,512,-46.07213200000001
2797,486,-45.785130000000095
2798,487,-45.498128000000065
2799,439,-45.211126000000036
2800,474,-44.924124000000006
2801,506,-44.63712200000009
2802,483,-44.35012000000006
2803,469,-44.06311800000003
2804,474,-43.776116
2805,482,-43.489114000000086
2806,474,-43.20211200000006
2807,477,-42.91511000000003
2808,451,-42.628108
2809,471,-42.34110600000008
2810,473,-42.05410400000005
2811,463,-41.76710200000002
2812,437,-41.48009999999999
2813,474,-41.19309800000008
2814,439,-40.90609600000005
2815,460,-40.61909400000002
2816,522,-40.3320920000001
2817,447,-40.04509000000007
2818,505,-39.75808800000004
2819,471,-39.471086000000014
2820,475,-39.1840840000001
2821,501,-38.89708200000007
2822,437,-38.61008000000004
2823,454,-38.32307800000001
2824,503,-38.036076000000094
2825,505,-37.749074000000064
2826,472,-37.462072000000035
2827,450,-37.175070000000005
2828,494,-36.88806800000009
2829,445,-36.60106600000006
2830,464,-36.31406400000003
2831,501,-36.027062
2832,449,-35.740060000000085
2833,465,-35.453058000000055
2834,452,-35.166056000000026
2835,460,-34.879054
2836,474,-34.59205200000008
2837,460,-34.30505000000005
2838,465,-34.01804800000002
2839,473,-33.73104599999999
2840,429,-33.444044000000076
2841,470,-33.15704200000005
2842,473,-32.87004000000002
2843,480,-32.5830380000001
2844,483,-32.29603600000007
2845,453,-32.00903400000004
2846,506,-31.722032000000013
2847,475,-31.435030000000097
2848,448,-31.148028000000068
2849,432,-30.861026000000038
2850,460,-30.57402400000001
2851,469,-30.287022000000093
2852,448,-30.000020000000063
2853,470,-29.713018000000034
2854,453,-29.426016000000004
2855,469,-29.13901400000009
2856,492,-28.85201200000006
2857,456,-28.56501000000003
2858,451,-28.278008
2859,457,-27.991006000000084
2860,466,-27.704004000000054
2861,469,-27.417002000000025
2862,521,-27.129999999999995
2863,461,-26.84299800000008
2864,461,-26.55599600000005
2865,441,-26.26899400000002
2866,502,-25.98199199999999
2867,491,-25.694990000000075
2868,429,-25.407988000000046
2869,452,-25.120986000000016
2870,463,-24.8339840000001
2871,450,-24.54698200000007
2872,466,-24.25998000000004
2873,484,-23.972978000000012
2874,416,-23.685976000000096
2875,475,-23.398974000000067
2876,456,-23.111972000000037
2877,486,-22.824970000000008
2878,470,-22.53796800000009
2879,477,-22.250966000000062
2880,437,-21.963964000000033
2881,440,-21.676962000000003
2882,466,-21.389960000000087
2883,483,-21.102958000000058
2884,439,-20.81595600000003
2885,439,-20.528954
2886,450,-20.241952000000083
2887,460,-19.954950000000053
2888,427,-19.667948000000024
2889,454,-19.380945999999994
2890,432,-19.09394400000008
2891,455,-18.80694200000005
2892,452,-18.51994000000002
2893,477,-18.232938000000104
2894,470,-17.945936000000074
2895,423,-17.658934000000045
2896,485,-17.371932000000015
2897,470,-17.0849300000001
2898,422,-16.79792800000007
2899,505,-16.51092600000004
2900,499,-16.22392400000001
2901,450,-15.936922000000095
2902,487,-15.649920000000066
2903,446,-15.362918000000036
2904,479,-15.075916000000007
2905,504,-14.78891400000009
2906,479,-14.501912000000061
2907,447,-14.214910000000032
2908,450,-13.927908000000002
2909,471,-13.640906000000086
2910,438,-13.353904000000057
2911,451,-13.066902000000027
2912,437,-12.779899999999998
2913,449,-12.492898000000082
2914,451,-12.205896000000052
2915,437,-11.918894000000023
2916,450,-11.631891999999993
2917,475,-11.344890000000078
2918,469,-11.057888000000048
2919,452,-10.770886000000019
2920,473,-10.483884000000103
2921,436,-10.196882000000073
2922,471,-9.909880000000044
2923,430,-9.622878000000014
2924,463,-9.335876000000098
2925,474,-9.048874000000069
2926,483,-8.76187200000004
2927,445,-8.47487000000001
2928,440,-8.187868000000094
2929,469,-7.900866000000065
2930,431,-7.613864000000035
2931,441,-7.3268620000000055
2932,446,-7.03986000000009
2933,501,-6.75285800000006
2934,474,-6.465856000000031
2935,475,-6.178854000000001
2936,475,-5.891852000000085
2937,451,-5.604850000000056
2938,461,-5.317848000000026
2939,418,-5.030845999999997
2940,440,-4.743844000000081
2941,469,-4.4568420000000515
2942,417,-4.169840000000022
2943,463,-3.8828379999999925
2944,439,-3.5958360000000766
2945,450,-3.308834000000047
2946,447,-3.0218320000000176
2947,462,-2.734830000000102
2948,446,-2.4478280000000723
2949,452,-2.1608260000000428
2950,423,-1.8738240000000133
2951,464,-1.5868220000000974
2952,426,-1.299820000000068
2953,464,-1.0128180000000384
2954,422,-0.7258160000000089
2955,449,-0.4388140000000931
2956,485,-0.15181200000006356
2957,440,0.13518999999996595
2958,456,0.42219199999999546
2959,481,0.7091939999999113
2960,509,0.9961959999999408
2961,476,1.2831979999999703
2962,406,1.5701999999999998
2963,411,1.8572019999999156
2964,467,2.144203999999945
2965,442,2.4312059999999747
2966,440,2.718208000000004
2967,452,3.00520999999992
2968,438,3.2922119999999495
2969,468,3.579213999999979
2970,423,3.866215999999895
2971,453,4.153217999999924
2972,442,4.440219999999954
2973,418,4.727221999999983
2974,447,5.014223999999899
2975,485,5.301225999999929
2976,455,5.588227999999958
2977,413,5.875229999999988
2978,451,6.162231999999904
2979,419,6.449233999999933
2980,413,6.736235999999963
2981,458,7.023237999999992
2982,412,7.310239999999908
2983,438,7.597241999999937
2984,425,7.884243999999967
2985,449,8.171245999999996
2986,451,8.458247999999912
2987,498,8.745249999999942
2988,450,9.032251999999971
2989,442,9.319254
2990,455,9.606255999999917
2991,484,9.893257999999946
2992,470,10.180259999999976
2993,452,10.467262000000005
2994,451,10.754263999999921
2995,443,11.04126599999995
2996,446,11.32826799999998
2997,432,11.615269999999896
2998,428,11.902271999999925
2999,406,12.189273999999955
3000,435,12.476275999999984
3001,420,12.7632779999999
3002,461,13.05027999999993
3003,431,13.33728199999996
3004,461,13.624283999999989
3005,430,13.911285999999905
3006,420,14.198287999999934
3007,448,14.485289999999964
3008,441,14.772291999999993
3009,435,15.059293999999909
3010,423,15.346295999999938
3011,414,15.633297999999968
3012,448,15.920299999999997
3013,443,16.207301999999913
3014,441,16.494303999999943
3015,455,16.781305999999972
3016,426,17.068308000000002
3017,405,17.355309999999918
3018,441,17.642311999999947
3019,400,17.929313999999977
3020,445,18.216316000000006
3021,438,18.503317999999922
3022,423,18.79031999999995
3023,437,19.07732199999998
3024,439,19.364323999999897
3025,428,19.651325999999926
3026,425,19.938327999999956
3027,437,20.225329999999985
3028,437,20.5123319999999
3029,406,20.79933399999993
3030,406,21.08633599999996
3031,441,21.37333799999999
3032,437,21.660339999999906
3033,460,21.947341999999935
3034,421,22.234343999999965
3035,441,22.521345999999994
3036,377,22.80834799999991
3037,424,23.09534999999994
3038,389,23.38235199999997
3039,460,23.669354
3040,444,23.956355999999914
3041,385,24.243357999999944
3042,382,24.530359999999973
3043,408,24.817362000000003
3044,406,25.10436399999992
3045,435,25.391365999999948
3046,403,25.678367999999978
3047,452,25.965369999999893
3048,409,26.252371999999923
3049,462,26.539373999999953
3050,426,26.826375999999982
3051,445,27.113377999999898
3052,399,27.400379999999927
3053,392,27.687381999999957
3054,412,27.974383999999986
3055,422,28.261385999999902
3056,425,28.54838799999993
3057,362,28.83538999999996
3058,421,29.12239199999999
3059,406,29.409393999999907
3060,407,29.696395999999936
3061,386,29.983397999999966
3062,430,30.270399999999995
3063,405,30.55740199999991
